,service_code,service_code_desc,add_date,resolution_date,service_due_date,service_order_date,priority,street_address,zipcode,ward
141,S0261,Parking Enforcement,2023/03/15 16:02:22+00,2023/03/15 16:49:40+00,2023/03/16 16:02:22+00,2023/03/15 16:02:22+00,1,1919 14TH STREET NW,20009,1
142,S0261,Parking Enforcement,2023/03/15 16:07:17+00,2023/03/15 17:14:06+00,2023/03/16 16:07:17+00,2023/03/15 16:07:17+00,1,606 NEWTON PLACE NW,20010,1
143,S0261,Parking Enforcement,2023/03/15 16:09:26+00,2023/03/15 17:14:44+00,2023/03/16 16:09:25+00,2023/03/15 16:09:26+00,1,604 NEWTON PLACE NW,20010,1
144,S0261,Parking Enforcement,2023/03/15 16:11:18+00,2023/03/15 17:10:37+00,2023/03/16 16:11:18+00,2023/03/15 16:11:18+00,1,5060 MACARTHUR BOULEVARD NW,20016,3
145,S0336,Out of State Parking Violation (ROSA),2023/03/15 16:13:24+00,2023/03/16 06:41:53+00,2023/04/27 16:13:23+00,2023/03/15 16:13:24+00,1,521 PEABODY STREET NW,20011,4
146,S0336,Out of State Parking Violation (ROSA),2023/03/15 16:13:40+00,2023/03/16 06:43:32+00,2023/04/27 16:13:40+00,2023/03/15 16:13:40+00,1,1619 35TH STREET NW,20007,2
147,S0261,Parking Enforcement,2023/03/15 16:31:50+00,2023/03/15 18:05:26+00,2023/03/16 16:31:50+00,2023/03/15 16:31:50+00,1,7506 9TH STREET NW,20012,4
148,S0261,Parking Enforcement,2023/03/15 16:32:41+00,2023/03/15 18:36:05+00,2023/03/16 16:32:41+00,2023/03/15 16:32:41+00,1,340 10TH STREET SE,20003,6
149,S0261,Parking Enforcement,2023/03/15 16:33:46+00,2023/03/15 17:00:36+00,2023/03/16 16:33:46+00,2023/03/15 16:33:46+00,1,1220 12TH STREET NW,20005,2
150,S0261,Parking Enforcement,2023/03/15 16:35:30+00,2023/03/15 17:06:06+00,2023/03/16 16:35:29+00,2023/03/15 16:35:30+00,1,1225 WISCONSIN AVENUE NW,20007,2
151,S0261,Parking Enforcement,2023/03/15 16:35:50+00,2023/03/15 16:41:03+00,2023/03/16 16:35:50+00,2023/03/15 16:35:50+00,1,3 TINGEY SQUARE SE,20003,8
152,S0261,Parking Enforcement,2023/03/15 16:36:50+00,2023/03/15 17:09:05+00,2023/03/16 16:36:49+00,2023/03/15 16:36:50+00,1,1401 NEW YORK AVENUE NE,20002,5
153,S0261,Parking Enforcement,2023/03/15 16:39:31+00,2023/03/15 17:33:05+00,2023/03/16 16:39:31+00,2023/03/15 16:39:31+00,1,123 QUINCY PLACE NE,20002,5
154,S0261,Parking Enforcement,2023/03/15 16:42:31+00,2023/03/15 17:14:40+00,2023/03/16 16:42:31+00,2023/03/15 16:42:31+00,1,3129 O STREET NW,20007,2
155,S0261,Parking Enforcement,2023/03/15 16:36:10+00,2023/03/15 17:34:16+00,2023/03/16 16:36:10+00,2023/03/15 16:36:10+00,1,736 6TH STREET NW,20001,2
156,S0261,Parking Enforcement,2023/03/15 16:44:08+00,2023/03/15 17:15:46+00,2023/03/16 16:44:08+00,2023/03/15 16:44:08+00,1,1117 6TH STREET NW,20001,2
157,S0261,Parking Enforcement,2023/03/15 16:47:50+00,2023/03/15 17:32:22+00,2023/03/16 16:47:50+00,2023/03/15 16:47:50+00,1,15TH STREET NW AND EMERSON STREET NW,20011,4
158,S0261,Parking Enforcement,2023/03/15 16:51:53+00,2023/03/15 17:27:07+00,2023/03/16 16:51:52+00,2023/03/15 16:51:53+00,1,3100 - 3199 BLOCK OF LYNDALE PLACE SE,20019,7
159,S0261,Parking Enforcement,2023/03/15 16:56:11+00,2023/03/15 17:57:10+00,2023/03/16 16:56:11+00,2023/03/15 16:56:11+00,1,1371 PEABODY STREET NW,20011,4
160,S0261,Parking Enforcement,2023/03/15 17:02:44+00,2023/03/15 17:27:47+00,2023/03/16 17:02:44+00,2023/03/15 17:02:44+00,1,3RD STREET SE AND D STREET SE,20003,6
161,S0261,Parking Enforcement,2023/03/15 17:07:30+00,2023/03/15 23:24:48+00,2023/03/16 17:07:30+00,2023/03/15 17:07:30+00,1,717 KENYON STREET NW,20010,1
162,S0261,Parking Enforcement,2023/03/15 17:09:13+00,2023/03/15 20:04:12+00,2023/03/16 17:09:13+00,2023/03/15 17:09:13+00,1,1615 L STREET NW,20036,2
163,S0261,Parking Enforcement,2023/03/15 17:09:58+00,2023/03/15 17:39:54+00,2023/03/16 17:09:58+00,2023/03/15 17:09:58+00,1,1406 CONSTITUTION AVENUE NE,20002,6
164,S0261,Parking Enforcement,2023/03/15 17:10:43+00,2023/03/15 17:44:34+00,2023/03/16 17:10:43+00,2023/03/15 17:10:43+00,1,1360 BRYANT STREET NE,20018,5
165,S0261,Parking Enforcement,2023/03/15 17:15:40+00,2023/03/15 17:51:15+00,2023/03/16 17:15:40+00,2023/03/15 17:15:40+00,1,1800 - 1899 BLOCK OF H STREET NE,20002,5
166,S0261,Parking Enforcement,2023/03/15 17:24:33+00,2023/03/15 17:42:09+00,2023/03/16 17:24:33+00,2023/03/15 17:24:33+00,1,1320 14TH STREET NW,20005,2
167,S0261,Parking Enforcement,2023/03/15 18:47:13+00,2023/03/15 21:06:26+00,2023/03/16 18:47:13+00,2023/03/15 18:47:13+00,1,2020 19TH STREET NW,20009,1
168,S0261,Parking Enforcement,2023/03/15 18:48:23+00,2023/03/15 19:58:29+00,2023/03/16 18:48:23+00,2023/03/15 18:48:23+00,1,100 FLORIDA AVENUE NE,20002,5
169,S0261,Parking Enforcement,2023/03/15 18:51:01+00,2023/03/15 21:13:18+00,2023/03/16 18:51:01+00,2023/03/15 18:51:01+00,1,807 48TH PLACE NE,20019,7
170,S0261,Parking Enforcement,2023/03/15 18:52:40+00,2023/03/15 19:47:31+00,2023/03/16 18:52:40+00,2023/03/15 18:52:40+00,1,925 25TH STREET NW,20037,2
171,S0261,Parking Enforcement,2023/03/15 19:36:02+00,2023/03/15 21:34:18+00,2023/03/16 19:36:02+00,2023/03/15 19:36:02+00,1,1401 SOUTH CAROLINA AVENUE SE,20003,6
172,S0261,Parking Enforcement,2023/03/15 20:05:58+00,2023/03/15 22:05:09+00,2023/03/16 20:05:58+00,2023/03/15 20:05:58+00,1,2337 18TH STREET NW,20009,1
173,S0261,Parking Enforcement,2023/03/15 20:06:51+00,2023/03/15 20:09:46+00,2023/03/16 20:06:51+00,2023/03/15 20:06:51+00,1,11 GIRARD STREET NE,20002,5
174,S0261,Parking Enforcement,2023/03/15 20:14:58+00,2023/03/15 20:56:56+00,2023/03/16 20:14:57+00,2023/03/15 20:14:58+00,1,316 16TH STREET NE,20002,7
175,S0261,Parking Enforcement,2023/03/15 20:16:43+00,2023/03/15 22:07:54+00,2023/03/16 20:16:43+00,2023/03/15 20:16:43+00,1,1722 34TH STREET NW,20007,2
176,S0261,Parking Enforcement,2023/03/15 20:20:11+00,2023/03/16 01:20:50+00,2023/03/16 20:20:11+00,2023/03/15 20:20:11+00,1,715 YUMA STREET SE,20032,8
177,S0261,Parking Enforcement,2023/03/15 20:20:23+00,2023/03/15 20:45:25+00,2023/03/16 20:20:23+00,2023/03/15 20:20:23+00,1,405 9TH STREET NE,20002,6
178,S0261,Parking Enforcement,2023/03/15 20:22:51+00,2023/03/15 23:23:18+00,2023/03/16 20:22:51+00,2023/03/15 20:22:51+00,1,600 4TH STREET SW,20024,6
179,S0261,Parking Enforcement,2023/03/15 20:26:58+00,2023/03/15 21:27:08+00,2023/03/16 20:26:58+00,2023/03/15 20:26:58+00,1,234 ASCOT PLACE NE,20002,5
180,S0336,Out of State Parking Violation (ROSA),2023/03/15 20:29:04+00,2023/03/16 06:54:26+00,2023/04/27 20:29:04+00,2023/03/15 20:29:04+00,1,417 17TH STREET NE,20002,7
181,S0261,Parking Enforcement,2023/03/15 21:06:49+00,2023/03/15 22:26:46+00,2023/03/16 21:06:49+00,2023/03/15 21:06:49+00,1,3900 WISCONSIN AVENUE NW,20016,3
182,S0261,Parking Enforcement,2023/03/15 21:10:59+00,2023/03/15 22:35:19+00,2023/03/16 21:10:59+00,2023/03/15 21:10:59+00,1,3305 8TH STREET NE,20017,5
183,S0261,Parking Enforcement,2023/03/15 21:11:59+00,2023/03/15 23:43:56+00,2023/03/16 21:11:59+00,2023/03/15 21:11:59+00,1,1212 BUCHANAN STREET NE,20017,5
184,S0261,Parking Enforcement,2023/03/15 21:31:00+00,2023/03/15 22:17:04+00,2023/03/16 21:31:00+00,2023/03/15 21:31:00+00,1,440 K STREET NW,20001,6
185,S0261,Parking Enforcement,2023/03/15 21:41:49+00,2023/03/15 22:00:16+00,2023/03/16 21:41:49+00,2023/03/15 21:41:49+00,1,1550 41ST STREET SE,20020,7
186,S0261,Parking Enforcement,2023/03/15 22:38:37+00,2023/03/16 00:48:33+00,2023/03/16 22:38:37+00,2023/03/15 22:38:37+00,1,1401 PENNSYLVANIA AVENUE SE,20003,6
187,S0261,Parking Enforcement,2023/03/15 22:42:00+00,2023/03/15 23:38:13+00,2023/03/16 22:42:00+00,2023/03/15 22:42:00+00,1,5004 8TH STREET NE,20017,5
188,S0261,Parking Enforcement,2023/03/15 23:07:18+00,2023/03/15 23:49:43+00,2023/03/16 23:07:18+00,2023/03/15 23:07:18+00,1,2003 P STREET NW,20036,2
189,S0261,Parking Enforcement,2023/03/15 23:08:57+00,2023/03/16 00:15:43+00,2023/03/16 23:08:56+00,2023/03/15 23:08:57+00,1,1690 - 1741 BLOCK OF LANIER PLACE NW,20009,1
190,S0261,Parking Enforcement,2023/03/15 23:44:47+00,2023/03/16 00:29:53+00,2023/03/16 23:44:47+00,2023/03/15 23:44:47+00,1,330 RHODE ISLAND AVENUE NE,20002,5
191,S0261,Parking Enforcement,2023/03/15 23:52:57+00,2023/03/16 00:22:08+00,2023/03/16 23:52:57+00,2023/03/15 23:52:57+00,1,10 K STREET SE,20003,6
192,S0261,Parking Enforcement,2023/03/15 23:58:13+00,2023/03/16 01:22:47+00,2023/03/16 23:58:13+00,2023/03/15 23:58:13+00,1,2148 O STREET NW,20037,2
193,S0261,Parking Enforcement,2023/03/16 00:33:51+00,2023/03/16 02:18:10+00,2023/03/17 00:33:51+00,2023/03/16 00:33:51+00,1,5000 16TH STREET NW,20011,4
194,S0336,Out of State Parking Violation (ROSA),2023/03/16 00:34:17+00,2023/03/16 06:45:07+00,2023/04/28 00:34:17+00,2023/03/16 00:34:17+00,1,600 - 699 BLOCK OF 14TH STREET NE,20002,6
195,S0336,Out of State Parking Violation (ROSA),2023/03/16 01:24:55+00,2023/03/16 06:55:04+00,2023/04/28 01:24:55+00,2023/03/16 01:24:55+00,1,4500  - 4599 BLOCK OF 15TH STREET NW,20011,4
196,S0261,Parking Enforcement,2023/03/16 01:30:33+00,2023/03/16 02:14:36+00,2023/03/17 01:30:33+00,2023/03/16 01:30:33+00,1,5000 16TH STREET NW,20011,4
197,S0336,Out of State Parking Violation (ROSA),2023/03/16 01:33:42+00,2023/03/16 06:53:41+00,2023/04/28 01:33:42+00,2023/03/16 01:33:42+00,1,302 TAYLOR STREET NW,20011,4
198,S0261,Parking Enforcement,2023/03/16 01:34:28+00,2023/03/16 02:17:11+00,2023/03/17 01:34:28+00,2023/03/16 01:34:28+00,1,1205 G STREET NE,20002,6
199,S0261,Parking Enforcement,2023/03/15 19:20:08+00,2023/03/15 21:33:34+00,2023/03/16 19:20:08+00,2023/03/15 19:20:08+00,1,725 8TH STREET SE,20003,6
200,S0261,Parking Enforcement,2023/03/15 19:25:34+00,2023/03/15 20:56:22+00,2023/03/16 19:25:34+00,2023/03/15 19:25:34+00,1,3148 O STREET NW,20007,2
201,S0261,Parking Enforcement,2023/03/15 19:50:26+00,2023/03/15 20:18:18+00,2023/03/16 19:50:26+00,2023/03/15 19:50:26+00,1,7600 GEORGIA AVENUE NW,20012,4
202,S0261,Parking Enforcement,2023/03/15 20:30:03+00,2023/03/16 00:10:50+00,2023/03/16 20:30:03+00,2023/03/15 20:30:03+00,1,417 17TH STREET NE,20002,7
203,S0261,Parking Enforcement,2023/03/15 20:43:54+00,2023/03/15 21:43:23+00,2023/03/16 20:43:54+00,2023/03/15 20:43:54+00,1,1776 I STREET NW,20006,2
204,S0261,Parking Enforcement,2023/03/15 20:46:36+00,2023/03/15 22:14:06+00,2023/03/16 20:46:36+00,2023/03/15 20:46:36+00,1,1401 RIDGE PLACE SE,20020,8
205,S0261,Parking Enforcement,2023/03/15 20:48:37+00,2023/03/15 23:58:27+00,2023/03/16 20:48:37+00,2023/03/15 20:48:37+00,1,701 ATLANTIC STREET SE,20032,8
206,S0261,Parking Enforcement,2023/03/15 21:21:07+00,2023/03/16 01:01:14+00,2023/03/16 21:21:07+00,2023/03/15 21:21:07+00,1,2600 - 2649 BLOCK OF CONNECTICUT AVENUE NW,20008,3
207,S0261,Parking Enforcement,2023/03/15 21:21:32+00,2023/03/15 23:32:57+00,2023/03/16 21:21:32+00,2023/03/15 21:21:32+00,1,566 25TH PLACE NE,20002,7
208,S0261,Parking Enforcement,2023/03/15 21:24:56+00,2023/03/16 00:33:51+00,2023/03/16 21:24:56+00,2023/03/15 21:24:56+00,1,3234 11TH STREET NW,20010,1
209,S0261,Parking Enforcement,2023/03/15 21:25:12+00,2023/03/15 22:15:20+00,2023/03/16 21:25:11+00,2023/03/15 21:25:12+00,1,50 MASSACHUSETTS AVENUE NE,20002,6
210,S0261,Parking Enforcement,2023/03/15 21:26:34+00,2023/03/15 22:13:01+00,2023/03/16 21:26:34+00,2023/03/15 21:26:34+00,1,2620 13TH STREET NW,20009,1
211,S0261,Parking Enforcement,2023/03/15 21:47:52+00,2023/03/15 22:49:14+00,2023/03/16 21:47:52+00,2023/03/15 21:47:52+00,1,1654 K STREET NE,20002,5
212,S0336,Out of State Parking Violation (ROSA),2023/03/15 21:58:11+00,2023/03/16 06:51:48+00,2023/04/27 21:58:11+00,2023/03/15 21:58:11+00,1,3003 17TH STREET NE,20018,5
213,S0261,Parking Enforcement,2023/03/15 21:59:57+00,2023/03/15 22:00:58+00,2023/03/16 21:59:57+00,2023/03/15 21:59:57+00,1,1436 MERIDIAN PLACE NW,20010,1
214,S0261,Parking Enforcement,2023/03/15 22:02:50+00,2023/03/15 22:45:28+00,2023/03/16 22:02:49+00,2023/03/15 22:02:50+00,1,17TH STREET NW AND K STREET NW,20006,2
215,S0261,Parking Enforcement,2023/03/15 22:03:33+00,2023/03/15 22:41:19+00,2023/03/16 22:03:33+00,2023/03/15 22:03:33+00,1,921 G STREET SE,20003,6
216,S0261,Parking Enforcement,2023/03/15 22:45:12+00,2023/03/16 00:12:36+00,2023/03/16 22:45:12+00,2023/03/15 22:45:12+00,1,1533 A STREET SE,20003,7
217,S0261,Parking Enforcement,2023/03/15 22:46:13+00,2023/03/15 23:57:18+00,2023/03/16 22:46:13+00,2023/03/15 22:46:13+00,1,2321 ALTAMONT PLACE SE,20020,8
218,S0336,Out of State Parking Violation (ROSA),2023/03/15 22:48:46+00,2023/03/16 06:52:57+00,2023/04/27 22:48:46+00,2023/03/15 22:48:46+00,1,1323 WEST VIRGINIA AVENUE NE,20002,5
219,S0261,Parking Enforcement,2023/03/15 22:51:45+00,2023/03/15 23:36:34+00,2023/03/16 22:51:45+00,2023/03/15 22:51:45+00,1,56 SEATON PLACE NW,20001,5
220,S0261,Parking Enforcement,2023/03/15 22:55:42+00,2023/03/16 00:21:13+00,2023/03/16 22:55:42+00,2023/03/15 22:55:42+00,1,600 T STREET NW,20001,2
221,S0261,Parking Enforcement,2023/03/15 22:58:47+00,2023/03/16 01:37:12+00,2023/03/16 22:58:47+00,2023/03/15 22:58:47+00,1,820 CHESAPEAKE STREET SE,20032,8
222,S0261,Parking Enforcement,2023/03/15 23:27:53+00,2023/03/16 00:19:29+00,2023/03/16 23:27:53+00,2023/03/15 23:27:53+00,1,3804 W STREET SE,20020,7
223,S0261,Parking Enforcement,2023/03/15 23:34:01+00,2023/03/16 00:18:43+00,2023/03/16 23:34:01+00,2023/03/15 23:34:01+00,1,70 K STREET NW,20001,6
224,S0261,Parking Enforcement,2023/03/16 00:17:30+00,2023/03/16 00:57:19+00,2023/03/17 00:17:30+00,2023/03/16 00:17:30+00,1,910 3RD PLACE SE,20003,8
225,S0261,Parking Enforcement,2023/03/16 00:28:27+00,2023/03/16 02:18:09+00,2023/03/17 00:28:26+00,2023/03/16 00:28:27+00,1,5000 16TH STREET NW,20011,4
226,S0336,Out of State Parking Violation (ROSA),2023/03/16 02:27:37+00,2023/03/16 06:50:52+00,2023/04/28 02:27:36+00,2023/03/16 02:27:37+00,1,4511 B STREET SE,20019,7
227,S0261,Parking Enforcement,2023/03/16 02:29:56+00,2023/03/16 08:05:13+00,2023/03/17 02:29:56+00,2023/03/16 02:29:56+00,1,843 UPSHUR STREET NW,20011,4
228,S0261,Parking Enforcement,2023/03/16 02:32:58+00,2023/03/16 08:06:21+00,2023/03/17 02:32:58+00,2023/03/16 02:32:58+00,1,1606 K STREET NE,20002,5
229,S0336,Out of State Parking Violation (ROSA),2023/03/16 02:34:34+00,2023/03/16 06:49:08+00,2023/04/28 02:34:34+00,2023/03/16 02:34:34+00,1,1606 K STREET NE,20002,5
230,S0336,Out of State Parking Violation (ROSA),2023/03/16 02:58:56+00,2023/03/16 06:48:23+00,2023/04/28 02:58:56+00,2023/03/16 02:58:56+00,1,902 EVARTS STREET NE,20018,5
231,S0336,Out of State Parking Violation (ROSA),2023/03/16 03:12:59+00,2023/03/16 06:47:26+00,2023/04/28 03:12:59+00,2023/03/16 03:12:59+00,1,921 19TH STREET NE,20002,5
232,S0261,Parking Enforcement,2023/03/16 03:38:03+00,2023/03/16 08:17:53+00,2023/03/17 03:38:03+00,2023/03/16 03:38:03+00,1,1432 GIRARD STREET NW,20009,1
233,S0336,Out of State Parking Violation (ROSA),2023/03/16 04:37:41+00,2023/03/16 07:24:06+00,2023/04/27 04:37:41+00,2023/03/16 04:37:41+00,1,1700 - 1899 BLOCK OF 28TH STREET SE,20020,7
234,S0261,Parking Enforcement,2023/03/16 05:05:51+00,2023/03/16 08:18:47+00,2023/03/17 05:05:51+00,2023/03/16 05:05:51+00,1,7130 9TH STREET NW,20012,4
235,S0336,Out of State Parking Violation (ROSA),2023/03/16 05:05:57+00,2023/03/16 07:32:21+00,2023/04/28 05:05:57+00,2023/03/16 05:05:57+00,1,828 - 899 BLOCK OF 48TH STREET NE,20019,7
236,S0336,Out of State Parking Violation (ROSA),2023/03/16 09:35:19+00,2023/03/17 08:09:00+00,2023/04/28 09:35:18+00,2023/03/16 09:35:19+00,1,3744 CAMDEN STREET SE,20020,7
237,S0336,Out of State Parking Violation (ROSA),2023/03/16 09:37:39+00,2023/03/17 08:09:31+00,2023/04/28 09:37:39+00,2023/03/16 09:37:39+00,1,CAMDEN STREET SE AND 38TH STREET SE,20020,7
238,S0336,Out of State Parking Violation (ROSA),2023/03/16 09:41:10+00,2023/03/17 08:09:01+00,2023/04/28 09:41:10+00,2023/03/16 09:41:10+00,1,3744 CAMDEN STREET SE,20020,7
239,S0336,Out of State Parking Violation (ROSA),2023/03/16 09:43:24+00,2023/03/17 08:09:32+00,2023/04/28 09:43:24+00,2023/03/16 09:43:24+00,1,CAMDEN STREET SE AND 38TH STREET SE,20020,7
240,S0261,Parking Enforcement,2023/03/16 10:40:17+00,2023/03/16 12:45:17+00,2023/03/17 10:40:17+00,2023/03/16 10:40:17+00,1,900 - 1199 BLOCK OF MAINE AVENUE SW,20024,6
241,S0261,Parking Enforcement,2023/03/16 11:14:57+00,2023/03/16 11:42:05+00,2023/03/17 11:14:57+00,2023/03/16 11:14:57+00,1,1412 I STREET NW,20005,2
242,S0261,Parking Enforcement,2023/03/16 02:01:34+00,2023/03/16 07:58:04+00,2023/03/17 02:01:34+00,2023/03/16 02:01:34+00,1,335 I STREET SE,20003,8
243,S0261,Parking Enforcement,2023/03/16 03:44:36+00,2023/03/16 08:07:33+00,2023/03/17 03:44:36+00,2023/03/16 03:44:36+00,1,286 56TH PLACE NE,20019,7
244,S0336,Out of State Parking Violation (ROSA),2023/03/16 03:47:47+00,2023/03/16 06:46:44+00,2023/04/28 03:47:47+00,2023/03/16 03:47:47+00,1,2568 SHERMAN AVENUE NW,20001,1
245,S0336,Out of State Parking Violation (ROSA),2023/03/16 03:48:48+00,2023/03/16 06:45:51+00,2023/04/28 03:48:48+00,2023/03/16 03:48:48+00,1,2525 SHERMAN AVENUE NW,20001,1
246,S0336,Out of State Parking Violation (ROSA),2023/03/16 04:56:25+00,2023/03/16 07:24:58+00,2023/04/27 04:56:24+00,2023/03/16 04:56:25+00,1,4000 3RD STREET NW,20011,4
247,S0261,Parking Enforcement,2023/03/16 05:31:11+00,2023/03/16 08:24:03+00,2023/03/17 05:31:11+00,2023/03/16 05:31:11+00,1,2323 SHERMAN AVENUE NW,20001,1
248,S0261,Parking Enforcement,2023/03/16 08:38:27+00,2023/03/16 14:00:00+00,2023/03/17 08:38:27+00,2023/03/16 08:38:27+00,1,2323 SHERMAN AVENUE NW,20001,1
249,S0336,Out of State Parking Violation (ROSA),2023/03/16 09:45:49+00,2023/03/17 08:09:01+00,2023/04/28 09:45:48+00,2023/03/16 09:45:49+00,1,3744 CAMDEN STREET SE,20020,7
250,S0261,Parking Enforcement,2023/03/16 11:06:34+00,2023/03/16 12:50:04+00,2023/03/17 11:06:34+00,2023/03/16 11:06:34+00,1,1300 NICHOLSON STREET NW,20011,4
251,S0261,Parking Enforcement,2023/03/16 12:01:47+00,2023/03/16 12:24:04+00,2023/03/17 12:01:47+00,2023/03/16 12:01:47+00,1,901 L STREET NW,20001,2
252,S0261,Parking Enforcement,2023/03/16 11:18:44+00,2023/03/16 13:12:27+00,2023/03/17 11:18:44+00,2023/03/16 11:18:44+00,1,1340 PERRY PLACE NW,20010,1
253,S0261,Parking Enforcement,2023/03/16 11:22:17+00,2023/03/16 13:00:05+00,2023/03/17 11:22:17+00,2023/03/16 11:22:17+00,1,514 V STREET NE,20002,5
254,S0261,Parking Enforcement,2023/03/16 11:28:52+00,2023/03/16 14:20:11+00,2023/03/17 11:28:52+00,2023/03/16 11:28:52+00,1,2131 9TH STREET NW,20001,1
255,S0261,Parking Enforcement,2023/03/16 11:34:21+00,2023/03/16 12:02:42+00,2023/03/17 11:34:21+00,2023/03/16 11:34:21+00,1,130 M STREET NE,20002,6
256,S0261,Parking Enforcement,2023/03/16 11:35:42+00,2023/03/16 11:57:04+00,2023/03/17 11:35:42+00,2023/03/16 11:35:42+00,1,436 M STREET NW,20001,2
257,S0261,Parking Enforcement,2023/03/16 11:36:55+00,2023/03/16 11:55:02+00,2023/03/17 11:36:55+00,2023/03/16 11:36:55+00,1,6515 8TH STREET NW,20012,4
258,S0261,Parking Enforcement,2023/03/16 11:39:08+00,2023/03/16 14:21:25+00,2023/03/17 11:39:08+00,2023/03/16 11:39:08+00,1,2030 - 2199 BLOCK OF 9TH STREET NW,20001,1
259,S0261,Parking Enforcement,2023/03/16 11:39:55+00,2023/03/16 12:24:12+00,2023/03/17 11:39:55+00,2023/03/16 11:39:55+00,1,3918 BLAINE STREET NE,20019,7
260,S0261,Parking Enforcement,2023/03/16 11:41:04+00,2023/03/16 13:03:05+00,2023/03/17 11:41:04+00,2023/03/16 11:41:04+00,1,2115 5TH STREET NE,20002,5
261,S0336,Out of State Parking Violation (ROSA),2023/03/16 11:41:57+00,2023/03/17 08:23:19+00,2023/04/28 11:41:57+00,2023/03/16 11:41:57+00,1,613 14TH PLACE NE,20002,6
262,S0336,Out of State Parking Violation (ROSA),2023/03/16 11:42:52+00,2023/03/17 08:23:44+00,2023/04/28 11:42:52+00,2023/03/16 11:42:52+00,1,633 14TH PLACE NE,20002,6
263,S0261,Parking Enforcement,2023/03/16 11:52:57+00,2023/03/16 12:21:17+00,2023/03/17 11:52:57+00,2023/03/16 11:52:57+00,1,103 RITTENHOUSE STREET NE,20011,4
264,S0261,Parking Enforcement,2023/03/16 11:57:26+00,2023/03/16 12:27:08+00,2023/03/17 11:57:26+00,2023/03/16 11:57:26+00,1,1401 17TH STREET NW,20036,2
265,S0261,Parking Enforcement,2023/03/16 12:29:13+00,2023/03/16 15:58:10+00,2023/03/17 12:29:13+00,2023/03/16 12:29:13+00,1,1200 G STREET NW,20005,2
266,S0261,Parking Enforcement,2023/03/16 12:29:55+00,2023/03/16 14:03:50+00,2023/03/17 12:29:55+00,2023/03/16 12:29:55+00,1,6629 13TH PLACE NW,20012,4
267,S0261,Parking Enforcement,2023/03/16 12:30:18+00,2023/03/16 14:29:28+00,2023/03/17 12:30:18+00,2023/03/16 12:30:18+00,1,4614 LIVINGSTON ROAD SE,20032,8
268,S0261,Parking Enforcement,2023/03/16 12:30:42+00,2023/03/16 14:28:32+00,2023/03/17 12:30:42+00,2023/03/16 12:30:42+00,1,4400 MASSACHUSETTS AVENUE NW,20016,3
269,S0336,Out of State Parking Violation (ROSA),2023/03/16 12:30:56+00,2023/03/17 07:42:56+00,2023/04/28 12:30:56+00,2023/03/16 12:30:56+00,1,1426 MORSE STREET NE,20002,5
270,S0261,Parking Enforcement,2023/03/16 12:34:22+00,2023/03/16 13:57:05+00,2023/03/17 12:34:22+00,2023/03/16 12:34:22+00,1,6705 13TH PLACE NW,20012,4
271,S0261,Parking Enforcement,2023/03/16 12:37:18+00,2023/03/16 17:35:51+00,2023/03/17 12:37:18+00,2023/03/16 12:37:18+00,1,1900 M STREET NW,20036,2
272,S0261,Parking Enforcement,2023/03/16 12:37:58+00,2023/03/16 13:22:54+00,2023/03/17 12:37:58+00,2023/03/16 12:37:58+00,1,1131 WAHLER PLACE SE,20032,8
274,S0261,Parking Enforcement,2023/03/16 12:43:20+00,2023/03/16 16:29:48+00,2023/03/17 12:43:19+00,2023/03/16 12:43:20+00,1,310 11TH STREET NE,20002,6
275,S0261,Parking Enforcement,2023/03/16 13:00:14+00,2023/03/16 14:29:59+00,2023/03/17 13:00:14+00,2023/03/16 13:00:14+00,1,1438 COLUMBIA ROAD NW,20009,1
276,S0261,Parking Enforcement,2023/03/16 13:02:01+00,2023/03/16 14:57:19+00,2023/03/17 13:02:01+00,2023/03/16 13:02:01+00,1,600 - 699 BLOCK OF L STREET NE,20002,6
277,S0261,Parking Enforcement,2023/03/16 13:05:44+00,2023/03/16 14:09:08+00,2023/03/17 13:05:44+00,2023/03/16 13:05:44+00,1,NORTH CAPITOL STREET NW AND O STREET NW,20002,5
278,S0261,Parking Enforcement,2023/03/16 13:06:42+00,2023/03/16 14:36:08+00,2023/03/17 13:06:42+00,2023/03/16 13:06:42+00,1,1111 MASSACHUSETTS AVENUE NW,20005,2
279,S0261,Parking Enforcement,2023/03/16 13:08:17+00,2023/03/16 14:24:56+00,2023/03/17 13:08:17+00,2023/03/16 13:08:17+00,1,2200 16TH STREET NE,20018,5
280,S0261,Parking Enforcement,2023/03/16 13:13:32+00,2023/03/16 14:15:04+00,2023/03/17 13:13:32+00,2023/03/16 13:13:32+00,1,3130 WISCONSIN AVENUE NW,20016,3
281,S0261,Parking Enforcement,2023/03/16 13:13:41+00,2023/03/16 14:06:22+00,2023/03/17 13:13:41+00,2023/03/16 13:13:41+00,1,17 7TH STREET SE,20003,6
282,S0261,Parking Enforcement,2023/03/16 13:18:36+00,2023/03/16 17:26:46+00,2023/03/17 13:18:36+00,2023/03/16 13:18:36+00,1,4300 - 4349 BLOCK OF JENIFER STREET NW,20015,3
283,S0261,Parking Enforcement,2023/03/16 13:18:42+00,2023/03/16 17:34:59+00,2023/03/17 13:18:42+00,2023/03/16 13:18:42+00,1,3151 ADAMS MILL ROAD NW,20010,1
