X,Y,OBJECTID,SERVICECODE,SERVICECODEDESCRIPTION,SERVICETYPECODEDESCRIPTION,ORGANIZATIONACRONYM,SERVICECALLCOUNT,ADDDATE,RESOLUTIONDATE,SERVICEDUEDATE,SERVICEORDERDATE,INSPECTIONFLAG,INSPECTIONDATE,INSPECTORNAME,SERVICEORDERSTATUS,STATUS_CODE,SERVICEREQUESTID,PRIORITY,STREETADDRESS,XCOORD,YCOORD,LATITUDE,LONGITUDE,CITY,STATE,ZIPCODE,MARADDRESSREPOSITORYID,WARD,DETAILS,GIS_ID,GLOBALID,CREATOR,CREATED,EDITOR,EDITED
-76.9992534558063,38.8405696750032,10728420,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/16 22:02:03+00,2023/04/06 18:03:06+00,2023/04/04 22:02:02+00,2023/03/16 22:02:03+00,,,,Closed,,23-00128192,Standard,3344 5TH STREET SE,400065.01,130307.23,38.84056223,-76.99925118,WASHINGTON,DC,20032,35871,8,,,{F70CD46A-7D4E-11D3-E053-792F520A4FF2},,,,
-76.9992517269413,38.8406725515055,10728428,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/16 22:06:45+00,2023/04/06 18:03:07+00,2023/04/04 22:06:44+00,2023/03/16 22:06:45+00,,,,Closed (Duplicate),,23-00128201,Standard,3340 5TH STREET SE,400065.16,130318.65,38.84066511,-76.99924945,WASHINGTON,DC,20032,36028,8,,,{F70CD46A-7D56-11D3-E053-792F520A4FF2},,,,
-76.9998536906912,38.8402236626629,10728436,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/16 22:12:58+00,2023/03/31 14:21:05+00,2023/04/04 22:12:58+00,2023/03/16 22:12:58+00,,,,Closed,,23-00128210,Standard,409 TRENTON STREET SE,400012.9,130268.82,38.84021622,-76.99985141,WASHINGTON,DC,20032,26945,8,,,{F70CD46A-7D5E-11D3-E053-792F520A4FF2},,,,
-76.9530883666036,38.8897701276919,10728517,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/17 04:22:39+00,2023/03/17 17:06:05+00,2023/04/05 04:22:39+00,2023/03/17 04:22:39+00,,,,Closed,,23-00128445,Standard,MINNESOTA AVENUE NE AND RIDGE ROAD SE,404070.07673772,135769.88599373,38.88976234,-76.9530861,WASHINGTON,DC,20019,906889,7,,,{F7121172-FE50-6A59-E053-792F520A51D4},,,,
-76.9947368061022,38.8933990292461,10729207,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/17 13:39:29+00,2023/03/20 15:30:07+00,2023/04/05 13:39:29+00,2023/03/17 13:39:29+00,,,,Closed,,23-00128828,Standard,249 8TH STREET NE,400456.79,136171.69,38.89339158,-76.99473452,WASHINGTON,DC,20002,152327,6,,,{F719D25C-60B1-50C5-E053-792F520A0385},,,,
-77.0241493592564,38.9824082600804,10729246,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/17 13:45:40+00,2023/03/22 17:57:16+00,2023/04/05 13:45:40+00,2023/03/17 13:45:40+00,,,,Closed,,23-00128852,Standard,7538 EASTERN AVENUE NW,397907.81,146052.76,38.98240079,-77.02414706,WASHINGTON,DC,20012,251118,4,,,{F71A07F6-BC94-6D1C-E053-792F520A490A},,,,
-77.0053316907033,38.9452178132086,10729298,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/17 14:25:36+00,2023/04/04 15:30:05+00,2023/04/05 14:25:36+00,2023/03/17 14:25:36+00,,,,Closed,,23-00128995,Standard,60 HAWAII AVENUE NE,399538,141924.01,38.94521002,-77.0053294,WASHINGTON,DC,20011,288748,5,,,{F71A7340-4F78-5C21-E053-792F520A1F1C},,,,
-76.9379922565285,38.8989110367587,10729358,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/17 15:13:31+00,2023/03/23 15:54:06+00,2023/04/05 15:13:31+00,2023/03/17 15:13:31+00,,,,Closed,,23-00129160,Standard,4423 GAULT PLACE NE,405379.07,136785.38,38.89890358,-76.93798999,WASHINGTON,DC,20019,288213,7,,,{F71B142F-994A-522E-E053-792F520A7A84},,,,
-77.0058576472423,38.8265693002445,10729361,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/17 16:59:01+00,,2023/04/05 16:59:01+00,2023/03/17 16:59:01+00,,,,Open,,23-00129459,Standard,4315 1ST STREET SE,399491.56,128753.11,38.82656186,-77.00585537,WASHINGTON,DC,20032,149637,8,,,{F71CC161-5550-2324-E053-792F520A864E},,,,
-77.0058576472423,38.8265693002445,10729368,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/17 17:04:54+00,,2023/04/05 17:04:54+00,2023/03/17 17:04:54+00,,,,Open (Duplicate),,23-00129475,Standard,4315 1ST STREET SE,399491.56,128753.11,38.82656186,-77.00585537,WASHINGTON,DC,20032,149637,8,,,{F71CC161-5557-2324-E053-792F520A864E},,,,
-77.005572261133,38.8205248072431,10729380,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/17 17:32:33+00,2023/04/03 16:57:06+00,2023/04/05 17:32:33+00,2023/03/17 17:32:33+00,,,,Closed,,23-00129546,Standard,4829 1ST STREET SW,399516.3,128082.13,38.82051737,-77.00556998,WASHINGTON,DC,20032,16844,8,,,{F71D2CA9-452F-3882-E053-792F520AAF7F},,,,
-76.9379922565285,38.8989110367587,10729535,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/17 15:16:39+00,2023/03/23 15:51:14+00,2023/04/05 15:16:38+00,2023/03/17 15:16:39+00,,,,Closed,,23-00129170,Standard,4423 GAULT PLACE NE,405379.07,136785.38,38.89890358,-76.93798999,WASHINGTON,DC,20019,288213,7,,,{F71B49DA-88A3-0CBE-E053-782F520A12BE},,,,
-77.0202573244879,38.8829581205193,10729603,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/17 15:57:09+00,2023/03/20 15:21:55+00,2023/04/05 15:57:09+00,2023/03/17 15:57:09+00,,,,Canceled,,23-00129282,Standard,501 6TH STREET SW,398242.58,135012.85,38.88295034,-77.02025504,WASHINGTON,DC,20024,335598,6,,,{F71BEABB-E2A3-3499-E053-782F520AA5B8},,,,
-77.0175633134755,38.882269775399,10729679,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/17 16:43:03+00,2023/03/21 16:30:05+00,2023/04/05 16:43:02+00,2023/03/17 16:43:03+00,,,,Closed,,23-00129416,Standard,500 - 699 BLOCK OF 4TH STREET SW,398476.31,134936.390007,38.88226199,-77.01756103,WASHINGTON,DC,20024,807755,6,,,{F71C8BA7-0AC7-3A19-E053-782F520A6C28},,,,
-77.0079357532311,38.8253743837251,10729701,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/17 17:17:06+00,,2023/04/05 17:17:06+00,2023/03/17 17:17:06+00,,,,Open,,23-00129508,Standard,37 FORRESTER STREET SW,399311.1,128620.48,38.82536695,-77.00793347,WASHINGTON,DC,20032,31889,8,,,{F71CF6F0-0B16-6265-E053-782F520A8B10},,,,
-77.0088584293256,38.8253931450271,10729707,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/17 17:24:16+00,2023/03/31 16:30:06+00,2023/04/05 17:24:16+00,2023/03/17 17:24:16+00,,,,Closed,,23-00129525,Standard,59 FORRESTER STREET SW,399230.98,128622.57,38.82538571,-77.00885615,WASHINGTON,DC,20032,6179,8,,,{F71CF6F0-0B1C-6265-E053-782F520A8B10},,,,
-76.9792979057348,38.8994187308761,10729782,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/17 18:53:42+00,,2023/04/05 18:53:42+00,2023/03/17 18:53:42+00,,,,Open,,23-00129762,Standard,17TH STREET NE AND BENNING ROAD NE,401795.99187161,136840.11543471,38.89941095,-76.97929563,WASHINGTON,DC,20002,902682,Null,,,{F71E38CD-DD70-09B6-E053-782F520A8933},,,,
-76.9546366133668,38.886812846606,10729922,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/17 21:23:34+00,2023/04/07 15:30:21+00,2023/04/05 21:23:34+00,2023/03/17 21:23:34+00,,,,Closed (Duplicate),,23-00130144,Standard,36TH STREET SE AND CROFFUT PLACE SE,403935.9200016,135441.53700141,38.88680506,-76.95463434,WASHINGTON,DC,20019,904188,7,,,{F720513F-AA16-3323-E053-792F520A5702},,,,
-77.0152065037441,38.9520467522344,10729940,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/17 22:00:31+00,2023/03/21 17:21:05+00,2023/04/05 22:00:31+00,2023/03/17 22:00:31+00,,,,Closed,,23-00130188,Standard,248 GALLATIN STREET NW,398682.09,142682.18,38.95203929,-77.01520421,WASHINGTON,DC,20011,244619,4,,,{F720F244-E9DD-7DE4-E053-792F520AD46D},,,,
-77.0242570464506,38.9054720670678,10730003,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/18 00:07:02+00,2023/03/28 17:09:08+00,2023/04/06 00:07:02+00,2023/03/18 00:07:02+00,,,,Closed,,23-00130296,Standard,902 M STREET NW,397896.21,137512.16,38.90546428,-77.02425476,WASHINGTON,DC,20001,337092,2,,,{F7229F55-2C92-04B1-E053-792F520A6AF0},,,,
-76.9907930518102,38.9477239468963,10730064,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/18 01:05:23+00,2023/04/04 15:21:05+00,2023/04/06 01:05:23+00,2023/03/18 01:05:23+00,,,,Closed,,23-00130361,Standard,4814 SOUTH DAKOTA AVENUE NE,400798.31,142202.24,38.94771648,-76.99079077,WASHINGTON,DC,20017,17237,5,,,{F72375EA-17C5-6407-E053-792F520A7563},,,,
-76.9359728884697,38.879264112245,10730821,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/18 07:20:21+00,2023/03/28 14:36:13+00,2023/04/05 07:20:21+00,2023/03/18 07:20:21+00,,,,Closed,,23-00130498,Standard,717 46TH STREET SE,405555.77,134604.54,38.87925666,-76.93597063,WASHINGTON,DC,20019,77407,7,,,{F728B31B-4F5B-6F5D-E053-782F520A5D6C},,,,
-76.9359728884697,38.879264112245,10730822,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/18 07:25:59+00,2023/03/28 14:36:13+00,2023/04/05 07:25:59+00,2023/03/18 07:25:59+00,,,,Closed (Duplicate),,23-00130501,Standard,717 46TH STREET SE,405555.77,134604.54,38.87925666,-76.93597063,WASHINGTON,DC,20019,77407,7,,,{F728B31B-4F5C-6F5D-E053-782F520A5D6C},,,,
-76.9924441204674,38.8950075280517,10731554,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/18 16:32:50+00,,2023/04/05 16:32:49+00,2023/03/18 16:32:50+00,,,,Open,,23-00130792,Standard,405 10TH STREET NE,400655.67,136350.26,38.89500007,-76.99244184,WASHINGTON,DC,20002,27303,6,,,{F73073DC-9234-3E95-E053-782F520AFBB8},,,,
-77.0400433197342,38.9286146348792,10731569,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/18 16:46:09+00,2023/03/27 16:24:05+00,2023/04/05 16:46:09+00,2023/03/18 16:46:09+00,,,,Closed,,23-00130807,Standard,1722 IRVING STREET NW,396528.08,140081.66,38.92860718,-77.04004102,WASHINGTON,DC,20010,236111,1,,,{F730A980-DE70-450F-E053-782F520A0EBF},,,,
-76.9669369033861,38.9337842557502,10731630,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/18 17:36:19+00,2023/03/28 12:30:45+00,2023/04/05 17:36:19+00,2023/03/18 17:36:19+00,,,,Closed,,23-00130875,Standard,2900 RHODE ISLAND AVENUE NE,402866.86,140655.29,38.93377679,-76.96693463,WASHINGTON,DC,20018,287313,5,,,{F7314A6E-B2C1-6149-E053-782F520A9971},,,,
-76.9663207894955,38.9335101372935,10731633,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/18 17:39:21+00,2023/03/21 19:12:05+00,2023/04/05 17:39:21+00,2023/03/18 17:39:21+00,,,,Closed,,23-00130878,Standard,2919 RHODE ISLAND AVENUE NE,402920.29,140624.88,38.93350234,-76.96631851,WASHINGTON,DC,20018,287327,5,,,{F7314A6E-B2C4-6149-E053-782F520A9971},,,,
-77.000101773534,38.9011488636393,10731638,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/18 17:43:43+00,2023/03/20 15:24:06+00,2023/04/05 17:43:43+00,2023/03/18 17:43:43+00,,,,Closed,,23-00130883,Standard,411 I STREET NE,399991.37,137031.97,38.90114141,-77.00009949,WASHINGTON,DC,20002,26780,6,,,{F7314A6E-B2C9-6149-E053-782F520A9971},,,,
-76.9802559370235,38.8980859743433,10731809,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/18 16:08:16+00,2023/03/29 13:36:05+00,2023/04/05 16:08:16+00,2023/03/18 16:08:16+00,,,,Closed,,23-00130762,Standard,1655 GALES STREET NE,401712.92,136692.15,38.89807852,-76.98025366,WASHINGTON,DC,20002,58467,7,,,{F730089A-ADD9-5188-E053-792F520A874E},,,,
-77.0193144647097,38.9592985207888,10732071,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/18 16:23:00+00,2023/04/07 19:06:04+00,2023/04/05 16:23:00+00,2023/03/18 16:23:00+00,,,,Closed,,23-00130784,Standard,426 MARIETTA PLACE NW,398326.18,143487.26,38.95929106,-77.01931217,WASHINGTON,DC,20011,248834,4,,,{F7303E43-9F02-4093-E053-792F520ADF60},,,,
-77.0042225195919,38.9213174470054,10732180,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/18 20:49:43+00,2023/03/20 17:27:06+00,2023/04/05 20:49:43+00,2023/03/18 20:49:43+00,,,,Closed,,23-00131064,Standard,LINCOLN ROAD NE AND BRYANT STREET NE,399634.0300136,139270.85700496,38.92130965,-77.00422023,WASHINGTON,DC,20002,902823,5,,,{F73403CE-DA3D-71A6-E053-792F520AEC25},,,,
-77.0947039166995,38.9324104859933,10732257,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/18 23:11:44+00,2023/03/28 13:48:32+00,2023/04/05 23:11:44+00,2023/03/18 23:11:44+00,,,,Closed,,23-00131191,Standard,4800 - 4899 BLOCK OF LOUGHBORO ROAD NW,391788.94999999,140506.53000701,38.93240269,-77.0947016,WASHINGTON,DC,20016,807137,3,,,{F735E6A0-C8B6-6696-E053-792F520A9A95},,,,
-76.9843601466478,38.8925916715753,10732265,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/18 23:24:39+00,2023/03/20 15:15:05+00,2023/04/05 23:24:39+00,2023/03/18 23:24:39+00,,,,Closed,,23-00131199,Standard,213 14TH PLACE NE,401357,136082.17,38.89258422,-76.98435787,WASHINGTON,DC,20002,51242,6,,,{F7361C3F-A35C-458F-E053-792F520AE9C3},,,,
-77.003252060067,38.9146872835295,10732289,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/19 00:46:17+00,2023/04/04 15:51:06+00,2023/04/06 00:46:17+00,2023/03/19 00:46:17+00,,,,Closed,,23-00131270,Standard,1821 2ND STREET NE,399718.16,138534.85,38.91467983,-77.00324977,WASHINGTON,DC,20002,55502,5,,,{F7375E25-02A5-655A-E053-792F520AD3FB},,,,
-76.9967954957244,38.8432774832431,10732291,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/19 00:49:16+00,2023/03/21 17:30:06+00,2023/04/06 00:49:16+00,2023/03/19 00:49:16+00,,,,Closed,,23-00131272,Standard,600 - 699 BLOCK OF ALABAMA AVENUE SE,400278.38999999,130607.82000701,38.84326971,-76.99679322,WASHINGTON,DC,20032,805376,8,,,{F7375E25-02A7-655A-E053-792F520AD3FB},,,,
-77.0535693935504,38.9021020968021,10732722,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/19 13:10:50+00,2023/03/22 17:57:07+00,2023/04/05 13:10:50+00,2023/03/19 13:10:50+00,,,,Closed,,23-00131507,Standard,950 25TH STREET NW,395353.52,137139.15,38.90209464,-77.05356709,WASHINGTON,DC,20037,277542,2,,,{F741A2B2-40BA-4A61-E053-792F520AA17E},,,,
-76.9205209870326,38.8983710083861,10732763,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/19 18:08:44+00,2023/03/23 16:39:05+00,2023/04/05 18:08:44+00,2023/03/19 18:08:44+00,,,,Closed,,23-00131670,Standard,NANNIE HELEN BURROUGHS AVENUE NE AND 56TH STREET NE,406894.66998834,136726.6070186,38.89836322,-76.92051873,WASHINGTON,DC,20019,903040,7,,,{F745D39B-B9F7-0C47-E053-792F520AFBF3},,,,
-77.0414423306298,38.92160819664,10732786,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/19 20:14:31+00,2023/03/27 16:06:06+00,2023/04/05 20:14:31+00,2023/03/19 20:14:31+00,,,,Closed,,23-00131748,Standard,2360 CHAMPLAIN STREET NW,396406.42,139303.94,38.92160041,-77.04144003,WASHINGTON,DC,20009,242974,1,,,{F747B672-A305-7C11-E053-792F520A98E1},,,,
-76.9804873033599,38.8652033195083,10733512,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/19 21:19:47+00,2023/03/23 17:06:13+00,2023/04/05 21:19:47+00,2023/03/19 21:19:47+00,,,,Closed,,23-00131793,Standard,1642 U STREET SE,401693.63,133041.92,38.86519587,-76.98048503,WASHINGTON,DC,20020,58688,8,,,{F7488CFB-5DE1-7FA8-E053-782F520A1AF2},,,,
-77.003979600913,38.8458480191957,10733545,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/19 23:01:28+00,2023/04/14 17:36:05+00,2023/04/05 23:01:28+00,2023/03/19 23:01:28+00,,,,Closed,,23-00131851,Standard,2962 2ND STREET SE,399654.73,130893.17,38.84584058,-77.00397732,WASHINGTON,DC,20032,148194,8,,,{F74A0480-46F8-3D65-E053-782F520A8B17},,,,
-77.003979600913,38.8458480191957,10733547,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/19 23:03:38+00,2023/04/14 17:36:13+00,2023/04/05 23:03:38+00,2023/03/19 23:03:38+00,,,,Closed,,23-00131853,Standard,2962 2ND STREET SE,399654.73,130893.17,38.84584058,-77.00397732,WASHINGTON,DC,20032,148194,8,,,{F74A0480-46FA-3D65-E053-782F520A8B17},,,,
-76.9610468834743,38.8770118069881,10733573,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/20 00:21:54+00,2023/03/24 14:45:05+00,2023/04/06 00:21:54+00,2023/03/20 00:21:54+00,,,,Closed,,23-00131893,Standard,1108 BRANCH AVENUE SE,403380.23,134353.29,38.87700436,-76.96104461,WASHINGTON,DC,20019,74385,7,,,{F74B10AC-8DB6-6026-E053-782F520AAE88},,,,
-77.0313551676286,38.8950101397245,10733673,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/19 22:39:14+00,2023/03/29 12:59:36+00,2023/04/05 22:39:14+00,2023/03/19 22:39:14+00,,,,Closed,,23-00131840,Standard,1350 PENNSYLVANIA AVENUE NW,397280.14,136350.99,38.89500269,-77.03135287,WASHINGTON,DC,20004,293203,2,,,{F7499936-10FF-7DC8-E053-792F520AD36C},,,,
-77.008739033127,38.9526156564885,10733986,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/20 10:39:22+00,,2023/04/06 10:39:22+00,2023/03/20 10:39:22+00,,,,Open,,23-00131990,Standard,5103 NORTH CAPITOL STREET NE,399242.7,142745.26,38.95260819,-77.00873674,WASHINGTON,DC,20011,13370,5,,,{F753A81F-AFBE-464C-E053-792F520AA728},,,,
-76.9866382327353,38.9128758891937,10734027,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/20 12:14:40+00,2023/03/21 13:51:06+00,2023/04/06 12:14:40+00,2023/03/20 12:14:40+00,,,,Closed,,23-00132140,Standard,1867 KENDALL STREET NE,401159.04,138333.85,38.91286843,-76.98663595,WASHINGTON,DC,20002,54590,5,,,{F7551FA4-300C-1A7B-E053-792F520A12F6},,,,
-77.0043780618722,38.8458996233065,10734339,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/20 11:47:29+00,2023/04/14 17:36:20+00,2023/04/06 11:47:29+00,2023/03/20 11:47:29+00,,,,Closed,,23-00132080,Standard,2958 2ND STREET SE,399620.14,130898.9,38.84589218,-77.00437578,WASHINGTON,DC,20032,150567,8,,,{F754B44B-6C42-15BB-E053-782F520A6E12},,,,
-76.9474049661899,38.8861369150373,10734366,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/20 12:08:06+00,2023/03/30 15:51:14+00,2023/04/06 12:08:06+00,2023/03/20 12:08:06+00,,,,Closed,,23-00132123,Standard,3948 C STREET SE,404563.38,135366.84,38.88612946,-76.9474027,WASHINGTON,DC,20019,298062,7,,,{F754E9F0-301E-0420-E053-782F520A59E4},,,,
-76.9916568040415,38.8397603302809,10734483,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/20 14:00:32+00,2023/03/20 17:39:07+00,2023/04/06 14:00:31+00,2023/03/20 14:00:32+00,,,,Closed,,23-00132592,Standard,3432 10TH PLACE SE,400724.53,130217.42,38.83975255,-76.99165453,WASHINGTON,DC,20032,312804,8,,,{F7569727-4EEF-229F-E053-782F520A7AA2},,,,
-77.0051282381357,38.836686830809,10734524,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/20 14:51:03+00,2023/03/21 12:31:06+00,2023/04/06 14:51:03+00,2023/03/20 14:51:03+00,,,,Closed,,23-00132795,Standard,100 - 134 BLOCK OF WILMINGTON PLACE SE,399554.96,129876.22000701,38.83667906,-77.00512596,WASHINGTON,DC,20032,806105,8,,,{F757380D-5648-4BF7-E053-782F520A1111},,,,
-77.0815969771664,38.9232469312483,10734528,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/20 14:52:16+00,2023/03/22 14:27:05+00,2023/04/06 14:52:16+00,2023/03/20 14:52:16+00,,,,Closed,,23-00132801,Standard,4114 DAVIS PLACE NW,392924.47,139488.2,38.92323948,-77.08159467,WASHINGTON,DC,20007,274864,3,,,{F757380D-564C-4BF7-E053-782F520A1111},,,,
-76.9741468738854,38.8951542706407,10734553,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/20 14:47:38+00,2023/03/22 14:15:05+00,2023/04/06 14:47:38+00,2023/03/20 14:47:38+00,,,,Closed,,23-00132785,Standard,216 OKLAHOMA AVENUE NE,402242.95,136366.84,38.89514682,-76.9741446,WASHINGTON,DC,20002,51092,7,,,{F757380D-5665-4BF7-E053-782F520A1111},,,,
-77.0726426907604,38.9375574106538,10734599,S0000,Abandoned Vehicle - On Public Property,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/20 15:38:12+00,2023/03/23 13:03:38+00,2023/04/06 15:38:12+00,2023/03/20 15:38:12+00,,,,Closed,,23-00132976,Standard,3701 PORTER STREET NW,393702.21,141076.13,38.93754962,-77.07264038,WASHINGTON,DC,20016,221418,3,,,{F757D905-0B9D-3E7B-E053-782F520A81D3},,,,
