,service_code,service_code_desc,add_date,resolution_date,service_due_date,service_order_date,priority,street_address,zipcode,ward
664,S0000,Abandoned Vehicle - On Public Property,2023/04/11 13:10:03+00,2023/04/13 16:24:05+00,2023/05/01 13:10:03+00,2023/04/11 13:10:03+00,1,121 YUMA STREET SE,20032,8
665,S0000,Abandoned Vehicle - On Public Property,2023/04/11 13:10:10+00,2023/04/13 15:12:06+00,2023/05/01 13:10:10+00,2023/04/11 13:10:10+00,1,1236 SAVANNAH STREET SE,20032,8
666,S0000,Abandoned Vehicle - On Public Property,2023/04/11 14:08:57+00,2023/04/12 15:06:14+00,2023/05/01 14:08:57+00,2023/04/11 14:08:57+00,1,2637 BOWEN ROAD SE,20020,8
667,S0000,Abandoned Vehicle - On Public Property,2023/04/11 15:06:18+00,2023/04/12 14:21:06+00,2023/05/01 15:06:18+00,2023/04/11 15:06:18+00,1,1608 BUCHANAN STREET NW,20011,4
669,S0000,Abandoned Vehicle - On Public Property,2023/04/11 16:02:41+00,2023/04/14 13:07:55+00,2023/05/01 16:02:41+00,2023/04/11 16:02:41+00,1,3017 YOST PLACE NE,20018,5
671,S0000,Abandoned Vehicle - On Public Property,2023/04/11 16:12:10+00,2023/04/13 17:51:05+00,2023/05/01 16:12:10+00,2023/04/11 16:12:10+00,1,3158 18TH STREET NW,20010,1
673,S0000,Abandoned Vehicle - On Public Property,2023/04/11 16:26:50+00,2023/04/13 17:42:06+00,2023/05/01 16:26:49+00,2023/04/11 16:26:50+00,1,1802 LAMONT STREET NW,20010,1
677,S0000,Abandoned Vehicle - On Public Property,2023/04/11 18:35:13+00,2023/04/11 21:16:15+00,2023/05/01 21:03:56+00,2023/04/11 18:35:13+00,1,2729 N STREET SE,20019,7
679,S0000,Abandoned Vehicle - On Public Property,2023/04/11 21:12:14+00,2023/04/12 17:21:11+00,2023/05/01 21:12:14+00,2023/04/11 21:12:14+00,1,1245 4TH STREET SW,20024,6
680,S0000,Abandoned Vehicle - On Public Property,2023/04/11 21:55:02+00,2023/04/13 14:12:05+00,2023/05/01 21:55:02+00,2023/04/11 21:55:02+00,1,200 - 299 BLOCK OF HAWAII AVENUE NE,20011,5
681,S0000,Abandoned Vehicle - On Public Property,2023/04/11 21:57:19+00,2023/04/13 13:36:05+00,2023/05/01 21:57:19+00,2023/04/11 21:57:19+00,1,216 VARNUM STREET NE,20011,5
683,S0000,Abandoned Vehicle - On Public Property,2023/04/11 21:58:24+00,2023/04/13 14:12:13+00,2023/05/01 21:58:24+00,2023/04/11 21:58:24+00,1,251 HAWAII AVENUE NE,20011,5
684,S0000,Abandoned Vehicle - On Public Property,2023/04/11 22:46:06+00,2023/04/12 14:48:05+00,2023/05/01 22:46:06+00,2023/04/11 22:46:06+00,1,1609 21ST PLACE SE,20020,8
689,S0000,Abandoned Vehicle - On Public Property,2023/04/12 11:15:39+00,2023/04/14 19:21:06+00,2023/05/02 11:15:39+00,2023/04/12 11:15:39+00,1,17 GIRARD STREET NE,20002,5
690,S0000,Abandoned Vehicle - On Public Property,2023/04/12 12:18:19+00,2023/04/14 17:36:28+00,2023/05/02 12:18:19+00,2023/04/12 12:18:19+00,1,2200 HUNTER PLACE SE,20020,8
691,S0000,Abandoned Vehicle - On Public Property,2023/04/12 12:27:40+00,2023/04/14 20:00:05+00,2023/05/02 12:27:40+00,2023/04/12 12:27:40+00,1,19 I STREET NW,20001,6
692,S0000,Abandoned Vehicle - On Public Property,2023/04/12 13:12:57+00,2023/04/14 20:06:04+00,2023/05/02 13:12:57+00,2023/04/12 13:12:57+00,1,55 M STREET NW,20001,6
693,S0000,Abandoned Vehicle - On Public Property,2023/04/12 13:43:03+00,2023/04/13 16:12:05+00,2023/05/02 13:43:03+00,2023/04/12 13:43:03+00,1,5800 - 5998 BLOCK OF SOUTHERN AVENUE SE,20019,7
696,S0000,Abandoned Vehicle - On Public Property,2023/04/12 14:28:37+00,2023/04/12 15:36:04+00,2023/05/02 14:28:37+00,2023/04/12 14:28:37+00,1,1251 OAK DRIVE SE,20032,8
697,S0000,Abandoned Vehicle - On Public Property,2023/04/12 14:28:47+00,2023/04/12 18:06:16+00,2023/05/02 14:28:47+00,2023/04/12 14:28:47+00,1,4710 QUARLES STREET NE,20019,7
698,S0000,Abandoned Vehicle - On Public Property,2023/04/12 15:13:33+00,2023/04/14 16:51:24+00,2023/05/02 15:13:33+00,2023/04/12 15:13:33+00,1,5303 7TH STREET NW,20011,4
703,S0000,Abandoned Vehicle - On Public Property,2023/04/12 13:34:43+00,2023/04/14 12:57:06+00,2023/05/02 13:34:43+00,2023/04/12 13:34:43+00,1,1840 VERNON STREET NW,20009,1
705,S0000,Abandoned Vehicle - On Public Property,2023/04/12 14:01:07+00,2023/04/13 14:51:05+00,2023/05/02 14:01:07+00,2023/04/12 14:01:07+00,1,6300 - 6399 BLOCK OF SOUTHERN AVENUE NE,20019,7
707,S0000,Abandoned Vehicle - On Public Property,2023/04/12 14:50:02+00,2023/04/12 16:45:07+00,2023/05/02 14:50:02+00,2023/04/12 14:50:02+00,1,4725 GEORGIA AVENUE NW,20011,4
708,S0000,Abandoned Vehicle - On Public Property,2023/04/12 16:41:35+00,2023/04/14 19:21:27+00,2023/05/02 16:41:35+00,2023/04/12 16:41:35+00,1,2403 3RD STREET NE,20002,5
709,S0000,Abandoned Vehicle - On Public Property,2023/04/12 17:22:03+00,2023/04/14 13:17:08+00,2023/05/02 17:22:03+00,2023/04/12 17:22:03+00,1,2800 - 2899 BLOCK OF POMEROY ROAD SE,20020,8
710,S0000,Abandoned Vehicle - On Public Property,2023/04/12 17:28:13+00,2023/04/14 19:21:36+00,2023/05/02 17:28:13+00,2023/04/12 17:28:13+00,1,1007 IRVING STREET NE,20017,5
714,S0000,Abandoned Vehicle - On Public Property,2023/04/12 20:20:37+00,2023/04/13 17:21:18+00,2023/05/02 20:20:37+00,2023/04/12 20:20:37+00,1,500 G STREET SE,20003,6
715,S0000,Abandoned Vehicle - On Public Property,2023/04/12 20:22:38+00,2023/04/13 17:15:05+00,2023/05/02 20:22:38+00,2023/04/12 20:22:38+00,1,566 OKLAHOMA AVENUE NE,20002,7
716,S0000,Abandoned Vehicle - On Public Property,2023/04/12 21:16:23+00,2023/04/13 17:06:04+00,2023/05/02 21:16:23+00,2023/04/12 21:16:23+00,1,CANAL STREET SW AND O STREET SW,20024,6
721,S0000,Abandoned Vehicle - On Public Property,2023/04/12 21:06:13+00,2023/04/13 17:21:05+00,2023/05/02 21:06:13+00,2023/04/12 21:06:13+00,1,800 MASSACHUSETTS AVENUE NE,20002,6
722,S0000,Abandoned Vehicle - On Public Property,2023/04/12 21:23:24+00,2023/04/14 14:51:14+00,2023/05/02 21:23:24+00,2023/04/12 21:23:24+00,1,4128 3RD STREET NW,20011,4
724,S0000,Abandoned Vehicle - On Public Property,2023/04/12 22:23:27+00,2023/04/13 18:24:15+00,2023/05/02 22:23:27+00,2023/04/12 22:23:27+00,1,725 IRVING STREET NW,20010,1
727,S0000,Abandoned Vehicle - On Public Property,2023/04/13 09:03:50+00,2023/04/13 15:51:04+00,2023/05/03 09:03:50+00,2023/04/13 09:03:50+00,1,1030 EUCLID STREET NW,20001,1
729,S0000,Abandoned Vehicle - On Public Property,2023/04/13 11:55:19+00,2023/04/13 18:09:05+00,2023/05/03 11:55:19+00,2023/04/13 11:55:19+00,1,3600 16TH STREET NW,20010,1
730,S0000,Abandoned Vehicle - On Public Property,2023/04/13 13:34:23+00,2023/04/14 20:06:12+00,2023/05/03 13:34:23+00,2023/04/13 13:34:23+00,1,1403 G STREET NE,20002,6
732,S0000,Abandoned Vehicle - On Public Property,2023/04/13 15:24:37+00,2023/04/13 17:24:14+00,2023/05/03 15:24:37+00,2023/04/13 15:24:37+00,1,1524 2ND STREET SW,20024,6
733,S0000,Abandoned Vehicle - On Public Property,2023/04/13 18:39:19+00,2023/04/14 19:09:05+00,2023/05/03 18:39:19+00,2023/04/13 18:39:19+00,1,1101 HOLBROOK TERRACE NE,20002,5
738,S0000,Abandoned Vehicle - On Public Property,2023/04/13 21:13:36+00,2023/04/14 14:24:04+00,2023/05/03 21:13:36+00,2023/04/13 21:13:36+00,1,5788 2ND STREET NE,20011,4
742,S0000,Abandoned Vehicle - On Public Property,2023/04/13 21:34:25+00,2023/04/14 20:09:05+00,2023/05/03 21:34:25+00,2023/04/13 21:34:25+00,1,416 G STREET NE,20002,6
755,S0000,Abandoned Vehicle - On Public Property,2023/04/14 15:34:35+00,2023/04/14 20:00:13+00,2023/05/04 15:34:35+00,2023/04/14 15:34:35+00,1,55 M STREET NW,20001,6
